"id_ride","code","date_reservation","date_expiration","price_total","date_pickup","date_pickup_local","id_rider","id_driver","amount_riders","default_pickup_latitude","default_pickup_longitude","default_dropoff_latitude","default_dropoff_longitude","default_distance_p_to_d","default_duration_p_to_d"
873286,"canceled_by_rider","2024-02-28 13:38:32.588011","2024-03-04 08:21:00.000000",31.7,"2024-03-06 14:21:00.000000","2024-03-06 09:21:00.000000",424652,NULL,1,33.66378,-84.41642,33.784553,-84.615278,17.28,2340
873287,"canceled_by_rider","2024-02-28 13:38:35.752558","2024-03-02 11:11:06.685187",31.69,"2024-03-04 20:00:00.000000","2024-03-04 15:00:00.000000",476412,NULL,1,33.909949,-84.352347,33.723841,-84.461696,17.27,3060
873288,"canceled_by_rider","2024-02-28 13:38:35.937573","2024-03-04 11:00:00.000000",30.87,"2024-03-06 17:00:00.000000","2024-03-06 12:00:00.000000",424652,NULL,1,33.784553,-84.615278,33.66378,-84.41642,16.74,2280
873289,"distributing_linear","2024-02-28 13:38:38.805825","2024-03-05 11:00:00.000000",30.87,"2024-03-07 17:00:00.000000","2024-03-07 12:00:00.000000",424652,NULL,1,33.784553,-84.615278,33.66378,-84.41642,16.74,2280
873290,"distributing_linear","2024-02-28 13:38:41.371574","2024-03-05 08:21:00.000000",31.7,"2024-03-07 14:21:00.000000","2024-03-07 09:21:00.000000",424652,NULL,1,33.66378,-84.41642,33.784553,-84.615278,17.28,2340
873291,"distributing_linear","2024-02-28 13:38:43.393266","2024-03-06 08:21:00.000000",31.7,"2024-03-08 14:21:00.000000","2024-03-08 09:21:00.000000",424652,NULL,1,33.66378,-84.41642,33.784553,-84.615278,17.28,2340
873292,"distributing_linear","2024-02-28 13:38:46.197313","2024-03-06 11:00:00.000000",30.87,"2024-03-08 17:00:00.000000","2024-03-08 12:00:00.000000",424652,NULL,1,33.784553,-84.615278,33.66378,-84.41642,16.74,2280
873293,"canceled_by_rider","2024-02-28 13:38:46.648519","2024-02-29 14:57:57.245309",31.69,"2024-03-01 14:56:00.000000","2024-03-01 09:56:00.000000",457304,NULL,2,33.805652,-84.549983,33.929001,-84.358831,17.27,2040
873294,"canceled_by_rider","2024-02-28 13:38:50.911412","2024-02-29 14:57:58.533283",31.52,"2024-03-01 17:30:00.000000","2024-03-01 12:30:00.000000",457304,NULL,2,33.929001,-84.358831,33.805652,-84.549983,17.16,1860
873295,"accepted","2024-02-28 13:43:50.127725","2024-03-03 13:30:00.000000",31.33,"2024-03-05 19:30:00.000000","2024-03-05 14:30:00.000000",476439,477511,1,33.57659,-84.39423,33.749213,-84.500841,17.04,2460
873296,"canceled_by_rider","2024-02-28 13:43:50.128664","2024-03-04 08:18:01.327657",31.43,"2024-03-06 14:18:00.000000","2024-03-06 09:18:00.000000",476439,NULL,1,33.749213,-84.500841,33.57659,-84.39423,17.1,2520
873297,"canceled_by_rider","2024-02-28 13:43:53.557221","2024-03-04 08:18:02.388428",31.33,"2024-03-06 19:30:00.000000","2024-03-06 14:30:00.000000",476439,NULL,1,33.57659,-84.39423,33.749213,-84.500841,17.04,2460
873298,"accepted","2024-02-28 13:43:53.758490","2024-03-03 08:18:00.000000",31.43,"2024-03-05 14:18:00.000000","2024-03-05 09:18:00.000000",476439,477511,1,33.749213,-84.500841,33.57659,-84.39423,17.1,2520
873299,"distributing_linear","2024-02-28 13:44:01.200345","2024-03-05 11:10:00.000000",31.6,"2024-03-07 17:10:00.000000","2024-03-07 12:10:00.000000",476412,NULL,1,33.723841,-84.461696,33.909949,-84.352347,17.21,3000
873300,"distributing_linear","2024-02-28 13:44:01.418946","2024-03-05 14:00:00.000000",31.69,"2024-03-07 20:00:00.000000","2024-03-07 15:00:00.000000",476412,NULL,1,33.909949,-84.352347,33.723841,-84.461696,17.27,3060
873301,"accepted","2024-02-28 13:44:04.053524","2024-03-03 14:00:00.000000",31.69,"2024-03-05 20:00:00.000000","2024-03-05 15:00:00.000000",476412,459688,1,33.909949,-84.352347,33.723841,-84.461696,17.27,3060
873302,"accepted","2024-02-28 13:44:05.701991","2024-03-03 11:10:00.000000",31.6,"2024-03-05 17:10:00.000000","2024-03-05 12:10:00.000000",476412,459688,1,33.723841,-84.461696,33.909949,-84.352347,17.21,3000
873303,"accepted","2024-02-28 13:44:08.236508","2024-03-04 06:24:00.000000",43.17,"2024-03-06 12:24:00.000000","2024-03-06 07:24:00.000000",438505,475386,1,33.600987,-84.470018,33.908947,-84.353668,24.63,3960
873304,"accepted","2024-02-28 13:44:08.318272","2024-03-04 11:30:00.000000",43.08,"2024-03-06 17:30:00.000000","2024-03-06 12:30:00.000000",438505,475386,1,33.908947,-84.353668,33.600987,-84.470018,24.57,3900
873305,"canceled_by_rider","2024-02-28 13:44:11.917679","2024-03-03 07:47:10.676926",31.44,"2024-03-05 13:47:00.000000","2024-03-05 08:47:00.000000",456083,NULL,1,33.745502,-84.506988,33.909751,-84.352283,17.11,2580
873306,"canceled_by_rider","2024-02-28 13:44:13.424486","2024-03-03 07:47:11.329147",31.57,"2024-03-05 16:30:00.000000","2024-03-05 11:30:00.000000",456083,NULL,1,33.909751,-84.352283,33.745502,-84.506988,17.19,2640
873307,"accepted","2024-02-28 13:44:19.222764","2024-03-04 15:30:00.000000",43.08,"2024-03-06 21:30:00.000000","2024-03-06 16:30:00.000000",406963,475301,1,33.603189,-84.461308,33.847415,-84.257246,24.57,3600
873308,"accepted","2024-02-28 13:44:22.425237","2024-03-03 11:23:00.000000",44.14,"2024-03-05 17:23:00.000000","2024-03-05 12:23:00.000000",436467,470358,1,34.03091,-84.643372,33.88713,-84.31007,25.25,4020
873309,"accepted","2024-02-28 13:44:22.512615","2024-03-04 17:00:00.000000",43.3,"2024-03-06 23:00:00.000000","2024-03-06 18:00:00.000000",406963,475301,1,33.847415,-84.257246,33.603189,-84.461308,24.71,3720
873310,"accepted","2024-02-28 13:44:30.854043","2024-03-03 14:30:00.000000",43.22,"2024-03-05 20:30:00.000000","2024-03-05 15:30:00.000000",436467,470358,1,33.88713,-84.31007,34.03091,-84.643372,24.66,3900
873311,"accepted","2024-02-28 13:44:35.911903","2024-03-11 06:27:00.000000",31.59,"2024-03-13 12:27:00.000000","2024-03-13 08:27:00.000000",450556,477570,1,33.994566,-84.799295,34.159771,-84.784828,17.2,1980
873312,"accepted","2024-02-28 13:44:38.338639","2024-03-11 12:00:00.000000",32.27,"2024-03-13 18:00:00.000000","2024-03-13 14:00:00.000000",450556,477570,1,34.159771,-84.784828,33.994566,-84.799295,17.64,2220
873313,"canceled_by_rider","2024-02-28 13:49:13.511897","2024-02-28 14:51:41.956547",18.99,"2024-02-29 16:15:00.000000","2024-02-29 11:15:00.000000",477442,NULL,1,33.869299,-84.536352,33.780025,-84.56715,8.83,1800
873314,"canceled_by_rider","2024-02-28 13:49:14.538817","2024-02-28 14:51:43.259772",18.97,"2024-02-29 13:45:00.000000","2024-02-29 08:45:00.000000",477442,NULL,1,33.780025,-84.56715,33.869299,-84.536352,8.8,1800
873317,"canceled_by_rider","2024-02-28 13:49:23.344679","2024-02-29 14:46:16.889090",31.34,"2024-03-01 14:45:00.000000","2024-03-01 09:45:00.000000",421955,NULL,1,33.891567,-84.194223,34.06728,-84.324516,17.05,2100
873318,"canceled_by_rider","2024-02-28 13:49:26.271349","2024-02-29 14:46:18.629978",31.33,"2024-03-01 16:20:00.000000","2024-03-01 11:20:00.000000",421955,NULL,1,34.06728,-84.324516,33.891567,-84.194223,17.04,2220
873320,"distributing_linear","2024-02-28 13:49:30.335194","2024-03-09 07:18:00.000000",31.43,"2024-03-11 13:18:00.000000","2024-03-11 09:18:00.000000",476439,NULL,1,33.749213,-84.500841,33.57659,-84.39423,17.1,2520
873323,"distributing_linear","2024-02-28 13:49:36.604518","2024-03-09 12:30:00.000000",31.33,"2024-03-11 18:30:00.000000","2024-03-11 14:30:00.000000",476439,NULL,1,33.57659,-84.39423,33.749213,-84.500841,17.04,2460
873325,"distributing_linear","2024-02-28 13:49:40.857613","2024-03-10 12:30:00.000000",31.33,"2024-03-12 18:30:00.000000","2024-03-12 14:30:00.000000",476439,NULL,1,33.57659,-84.39423,33.749213,-84.500841,17.04,2460
873326,"accepted","2024-02-28 13:49:44.778623","2024-03-04 08:55:00.000000",55.73,"2024-03-06 14:54:00.000000","2024-03-06 09:54:00.000000",463498,459688,2,33.675625,-84.401688,34.089688,-84.273609,32.68,3960
873327,"distributing_linear","2024-02-28 13:49:46.168957","2024-03-10 07:18:00.000000",31.43,"2024-03-12 13:18:00.000000","2024-03-12 09:18:00.000000",476439,NULL,1,33.749213,-84.500841,33.57659,-84.39423,17.1,2520
873328,"accepted","2024-02-28 13:49:51.848081","2024-03-04 12:00:00.000000",55.65,"2024-03-06 18:00:00.000000","2024-03-06 13:00:00.000000",463498,459688,2,34.089688,-84.273609,33.675625,-84.401688,32.63,3840
873329,"accepted","2024-02-28 13:49:52.245172","2024-03-03 08:46:00.000000",69.75,"2024-03-05 14:46:00.000000","2024-03-05 09:46:00.000000",456919,449816,2,33.629688,-84.114115,33.810153,-84.394168,24.16,4440
873330,"accepted","2024-02-28 13:49:56.188464","2024-03-03 12:00:00.000000",69.48,"2024-03-05 18:00:00.000000","2024-03-05 13:00:00.000000",456919,449816,2,33.810153,-84.394168,33.629688,-84.114115,24.06,4680
873331,"distributing_linear","2024-02-28 13:49:57.482089","2024-03-11 07:18:00.000000",31.43,"2024-03-13 13:18:00.000000","2024-03-13 09:18:00.000000",476439,NULL,1,33.749213,-84.500841,33.57659,-84.39423,17.1,2520
873333,"distributing_linear","2024-02-28 13:50:01.743522","2024-03-11 12:30:00.000000",31.33,"2024-03-13 18:30:00.000000","2024-03-13 14:30:00.000000",476439,NULL,1,33.57659,-84.39423,33.749213,-84.500841,17.04,2460
873335,"canceled_by_rider","2024-02-28 13:54:18.459185","2024-03-04 08:18:03.136726",31.33,"2024-03-06 14:17:00.000000","2024-03-06 09:17:00.000000",399760,NULL,1,33.610008,-84.554047,33.773242,-84.42089,17.04,2580
873336,"canceled_by_rider","2024-02-28 13:54:18.462703","2024-03-04 08:18:03.912353",31.33,"2024-03-06 17:00:00.000000","2024-03-06 12:00:00.000000",399760,NULL,1,33.773242,-84.42089,33.610008,-84.554047,17.04,2400
873337,"accepted","2024-02-28 13:54:21.553185","2024-03-03 16:00:00.000000",31.2,"2024-03-05 22:00:00.000000","2024-03-05 17:00:00.000000",477444,462399,1,33.753984,-84.381962,33.755095,-84.134301,16.95,2580
873338,"accepted","2024-02-28 13:54:22.274903","2024-03-03 13:22:00.000000",31.31,"2024-03-05 19:22:00.000000","2024-03-05 14:22:00.000000",477445,462399,1,33.755095,-84.134301,33.753984,-84.381962,17.03,2280
873339,"canceled_by_rider","2024-02-28 13:54:24.948741","2024-02-29 13:38:40.654208",31.31,"2024-03-01 13:38:00.000000","2024-03-01 08:38:00.000000",472752,NULL,1,33.695045,-84.390198,33.920793,-84.351291,17.03,3120
873340,"canceled_by_rider","2024-02-28 13:54:24.975329","2024-02-29 13:38:41.296568",31.67,"2024-03-01 20:00:00.000000","2024-03-01 15:00:00.000000",472752,NULL,1,33.920793,-84.351291,33.695045,-84.390198,17.26,3360
873341,"canceled_by_rider","2024-02-28 13:54:28.205335","2024-03-03 07:38:12.691335",31.31,"2024-03-05 13:38:00.000000","2024-03-05 08:38:00.000000",472752,NULL,1,33.695045,-84.390198,33.920793,-84.351291,17.03,3120
873342,"canceled_by_rider","2024-02-28 13:54:28.902229","2024-03-03 07:38:13.486837",31.67,"2024-03-05 20:00:00.000000","2024-03-05 15:00:00.000000",472752,NULL,1,33.920793,-84.351291,33.695045,-84.390198,17.26,3360
873343,"distributing_linear","2024-02-28 13:54:31.447323","2024-03-06 07:38:00.000000",31.31,"2024-03-08 13:38:00.000000","2024-03-08 08:38:00.000000",472752,NULL,1,33.695045,-84.390198,33.920793,-84.351291,17.03,3120
873344,"distributing_linear","2024-02-28 13:54:31.620353","2024-03-06 14:00:00.000000",31.67,"2024-03-08 20:00:00.000000","2024-03-08 15:00:00.000000",472752,NULL,1,33.920793,-84.351291,33.695045,-84.390198,17.26,3360
873345,"accepted","2024-02-28 13:54:34.351848","2024-03-06 10:08:00.000000",41.27,"2024-03-08 16:08:00.000000","2024-03-08 11:08:00.000000",396492,477508,1,33.808508,-84.398042,33.76277,-84.739759,23.41,2340
873346,"accepted","2024-02-28 13:54:34.896919","2024-03-06 08:20:00.000000",42.19,"2024-03-08 14:20:00.000000","2024-03-08 09:20:00.000000",396492,477508,1,33.76277,-84.739759,33.808508,-84.398042,24,2880
873347,"canceled_by_rider","2024-02-28 13:54:36.976482","2024-02-28 21:26:20.289696",31.31,"2024-02-29 18:30:00.000000","2024-02-29 13:30:00.000000",402852,NULL,1,34.952,-83.75294,34.88475,-83.96257,17.03,1800
873348,"canceled_by_rider","2024-02-28 13:54:38.349677","2024-02-28 21:26:21.601198",31.3,"2024-02-29 20:00:00.000000","2024-02-29 15:00:00.000000",402852,NULL,1,34.88475,-83.96257,34.952,-83.75294,17.02,1800
873349,"distributing_linear","2024-02-28 13:54:40.630362","2024-03-10 06:38:00.000000",31.31,"2024-03-12 12:38:00.000000","2024-03-12 08:38:00.000000",472752,NULL,1,33.695045,-84.390198,33.920793,-84.351291,17.03,3120
873350,"distributing_linear","2024-02-28 13:54:41.672458","2024-03-10 13:00:00.000000",31.67,"2024-03-12 19:00:00.000000","2024-03-12 15:00:00.000000",472752,NULL,1,33.920793,-84.351291,33.695045,-84.390198,17.26,3360
873351,"canceled_by_rider","2024-02-28 13:54:44.654366","2024-03-02 06:22:01.272064",42.26,"2024-03-04 12:21:00.000000","2024-03-04 07:21:00.000000",465026,NULL,1,34.520907,-83.525585,34.306645,-83.80759,24.05,2340
873352,"accepted","2024-02-28 13:54:49.346546","2024-03-09 15:30:00.000000",42.38,"2024-03-11 21:30:00.000000","2024-03-11 17:30:00.000000",463636,477274,2,33.512735,-84.223681,33.810892,-84.1666,24.12,2940
873353,"accepted","2024-02-28 13:54:49.493825","2024-03-09 12:40:00.000000",42.38,"2024-03-11 18:40:00.000000","2024-03-11 14:40:00.000000",463636,477274,2,33.810892,-84.1666,33.512735,-84.223681,24.12,3000
873358,"canceled_by_rider","2024-02-28 13:59:01.844490","2024-02-28 15:00:05.079375",31.44,"2024-02-29 19:00:00.000000","2024-02-29 14:00:00.000000",471045,NULL,4,33.670223,-84.015884,33.702675,-84.276108,17.11,1800
873359,"canceled_by_rider","2024-02-28 13:59:02.036102","2024-02-28 15:00:06.400315",31.26,"2024-02-29 17:30:00.000000","2024-02-29 12:30:00.000000",471045,NULL,4,33.702675,-84.276108,33.670223,-84.015884,16.99,1800
873360,"canceled_by_rider","2024-02-28 14:04:33.944136","2024-03-02 08:57:54.914215",31.18,"2024-03-04 14:57:00.000000","2024-03-04 09:57:00.000000",466772,NULL,1,33.614348,-84.608563,33.445608,-84.461618,16.94,1980
873361,"accepted","2024-02-28 14:04:35.417421","2024-03-05 12:05:00.000000",42.06,"2024-03-07 18:05:00.000000","2024-03-07 13:05:00.000000",477446,472801,1,34.107944,-84.246266,33.970437,-84.547858,23.92,2700
873362,"canceled_by_rider","2024-02-28 14:04:36.764904","2024-03-02 08:57:55.579883",31.34,"2024-03-04 20:45:00.000000","2024-03-04 15:45:00.000000",466772,NULL,1,33.445608,-84.461618,33.614348,-84.608563,17.05,1860
873363,"accepted","2024-02-28 14:04:39.304131","2024-03-05 14:50:00.000000",42.15,"2024-03-07 20:50:00.000000","2024-03-07 15:50:00.000000",477446,472801,1,33.970437,-84.547858,34.107944,-84.246266,23.97,2580
873364,"distributing_linear","2024-02-28 14:04:39.642032","2024-03-05 11:12:00.000000",31.2,"2024-03-07 17:12:00.000000","2024-03-07 12:12:00.000000",431770,NULL,2,33.80175,-84.549179,33.909949,-84.352347,16.95,2880
873365,"distributing_linear","2024-02-28 14:04:43.332243","2024-03-05 14:00:00.000000",31.21,"2024-03-07 20:00:00.000000","2024-03-07 15:00:00.000000",431770,NULL,2,33.909949,-84.352347,33.80175,-84.549179,16.96,2820
873366,"accepted","2024-02-28 14:04:44.269960","2024-03-10 04:04:00.000000",42.18,"2024-03-12 10:04:00.000000","2024-03-12 06:04:00.000000",404512,413078,1,33.667378,-84.457608,33.968249,-84.550262,23.99,3360
873367,"accepted","2024-02-28 14:04:46.245574","2024-03-10 07:00:00.000000",41.84,"2024-03-12 13:00:00.000000","2024-03-12 09:00:00.000000",404512,413078,1,33.968249,-84.550262,33.667378,-84.457608,23.78,3420
873368,"distributing_linear","2024-02-28 14:04:48.843321","2024-03-06 08:57:00.000000",31.18,"2024-03-08 14:57:00.000000","2024-03-08 09:57:00.000000",466772,NULL,1,33.614348,-84.608563,33.445608,-84.461618,16.94,1980
873369,"distributing_linear","2024-02-28 14:04:56.173034","2024-03-06 14:45:00.000000",31.34,"2024-03-08 20:45:00.000000","2024-03-08 15:45:00.000000",466772,NULL,1,33.445608,-84.461618,33.614348,-84.608563,17.05,1860
873370,"distributing_linear","2024-02-28 14:04:59.604515","2024-03-06 12:18:00.000000",31.23,"2024-03-08 18:18:00.000000","2024-03-08 13:18:00.000000",449759,NULL,2,33.746337,-84.496109,33.90824,-84.355423,16.97,2520
873371,"distributing_linear","2024-02-28 14:05:02.345561","2024-03-06 14:00:00.000000",31.27,"2024-03-08 20:00:00.000000","2024-03-08 15:00:00.000000",449759,NULL,2,33.90824,-84.355423,33.746337,-84.496109,17,2460
873372,"distributing_linear","2024-02-28 14:05:06.964611","2024-03-09 13:45:00.000000",31.34,"2024-03-11 19:45:00.000000","2024-03-11 15:45:00.000000",466772,NULL,1,33.445608,-84.461618,33.614348,-84.608563,17.05,1860
873373,"distributing_linear","2024-02-28 14:05:07.455026","2024-03-09 07:57:00.000000",31.18,"2024-03-11 13:57:00.000000","2024-03-11 09:57:00.000000",466772,NULL,1,33.614348,-84.608563,33.445608,-84.461618,16.94,1980
873374,"canceled_by_rider","2024-02-28 14:05:10.660236","2024-02-29 13:48:06.047290",31.18,"2024-03-01 13:47:00.000000","2024-03-01 08:47:00.000000",405983,NULL,2,33.722516,-84.409501,33.858559,-84.603646,16.94,2580
873375,"canceled_by_rider","2024-02-28 14:05:11.386539","2024-02-29 13:48:06.638693",31.34,"2024-03-01 16:30:00.000000","2024-03-01 11:30:00.000000",405983,NULL,2,33.858559,-84.603646,33.722516,-84.409501,17.05,2400
873376,"completed","2024-02-28 14:05:14.330859","2024-02-29 09:30:00.000000",30.94,"2024-03-02 15:30:00.000000","2024-03-02 10:30:00.000000",398087,389211,1,33.613865,-84.475441,33.81409,-84.35422,16.79,3600
873377,"completed","2024-02-28 14:05:14.547968","2024-03-01 12:28:00.000000",31.18,"2024-03-02 12:28:00.000000","2024-03-02 07:28:00.000000",398087,389211,1,33.81409,-84.35422,33.613865,-84.475441,16.94,3720
873378,"distributing_linear","2024-02-28 14:12:25.947635","2024-03-09 11:15:00.000000",31.08,"2024-03-11 17:15:00.000000","2024-03-11 13:15:00.000000",424594,NULL,1,34.848576,-83.981918,35.032194,-84.103925,16.88,1800
873379,"distributing_linear","2024-02-28 14:12:26.228789","2024-03-09 12:45:00.000000",31.31,"2024-03-11 18:45:00.000000","2024-03-11 14:45:00.000000",424594,NULL,1,35.032194,-84.103925,34.848576,-83.981918,17.03,1800
873380,"canceled_by_rider","2024-02-28 14:12:28.949981","2024-02-28 15:12:37.339047",31.1,"2024-02-29 17:38:00.000000","2024-02-29 12:38:00.000000",414630,NULL,2,33.7169,-84.548014,33.809109,-84.334428,16.89,3120
873381,"canceled_by_rider","2024-02-28 14:12:30.069115","2024-02-28 15:12:37.980604",31.08,"2024-02-29 20:30:00.000000","2024-02-29 15:30:00.000000",414630,NULL,2,33.809109,-84.334428,33.7169,-84.548014,16.88,3000
873382,"canceled_by_rider","2024-02-28 14:12:32.946961","2024-02-29 14:41:53.521462",31.14,"2024-03-01 14:41:00.000000","2024-03-01 09:41:00.000000",410618,NULL,1,33.767853,-84.08028,33.827541,-84.327957,16.92,2040
873383,"canceled_by_rider","2024-02-28 14:12:33.761851","2024-02-29 14:41:54.165651",31.11,"2024-03-01 18:00:00.000000","2024-03-01 13:00:00.000000",410618,NULL,1,33.827541,-84.327957,33.767853,-84.08028,16.9,2100
873384,"canceled_by_rider","2024-02-28 14:12:36.341820","2024-02-28 15:13:57.371669",31.07,"2024-02-29 17:03:00.000000","2024-02-29 12:03:00.000000",477447,NULL,2,33.764461,-84.374161,33.855703,-84.604901,16.87,2520
873385,"canceled_by_rider","2024-02-28 14:12:36.702539","2024-02-28 15:13:58.734048",31.05,"2024-02-29 19:45:00.000000","2024-02-29 14:45:00.000000",477447,NULL,2,33.855703,-84.604901,33.764461,-84.374161,16.86,2580
873386,"accepted","2024-02-28 14:19:41.980592","2024-03-05 09:54:00.000000",31.01,"2024-03-07 15:54:00.000000","2024-03-07 10:54:00.000000",474102,477000,1,33.708043,-84.20952,33.886861,-84.309735,16.83,2160
873387,"accepted","2024-02-28 14:19:42.004857","2024-03-05 12:30:00.000000",30.55,"2024-03-07 18:30:00.000000","2024-03-07 13:30:00.000000",474102,477000,1,33.886861,-84.309735,33.708043,-84.20952,16.54,2340
873388,"canceled_by_rider","2024-02-28 14:19:46.381752","2024-03-03 07:00:04.513993",31.01,"2024-03-05 13:00:00.000000","2024-03-05 08:00:00.000000",441701,NULL,2,34.92444,-85.17692,34.796397,-84.985416,16.83,1800
873389,"canceled_by_rider","2024-02-28 14:19:49.444667","2024-03-03 07:00:05.171744",30.85,"2024-03-05 15:30:00.000000","2024-03-05 10:30:00.000000",441701,NULL,2,34.796397,-84.985416,34.92444,-85.17692,16.73,1800
873390,"canceled_by_rider","2024-02-28 14:19:51.293478","2024-03-02 08:27:00.000000",31.02,"2024-03-04 14:27:00.000000","2024-03-04 09:27:00.000000",476931,395858,1,33.900437,-84.045454,34.10483,-84.00203,16.84,1980
873391,"canceled_by_rider","2024-02-28 14:19:53.397392","2024-03-02 11:14:00.000000",31.05,"2024-03-04 17:14:00.000000","2024-03-04 12:14:00.000000",476931,395858,1,34.10483,-84.00203,33.900437,-84.045454,16.86,3600
